sku,Price,"Cost Price","Retail Price","Sale Price"
EX-FLL-200W-30K-PCN-HV,384.3,0,,
EX-FLL-200W-40K-PCB,315.75,0,,
EX-FLL-200W-40K-PCB-HV,372.9,0,,
EX-FLL-200W-40K-PCN,327.15,0,,
EX-FLL-200W-40K-PCN-HV,384.3,0,,
EX-FLL-200W-50K-PCB,315.75,0,,
EX-FLL-200W-50K-PCB-HV,372.9,0,,
EX-FLL-200W-50K-PCN,327.15,0,,
EX-FLL-200W-50K-PCN-HV,384.3,0,,
EX-FLL-200W-30K-NO,298.6,0,,
EX-FLL-200W-30K-NO-HV,298.6,0,,
EX-FLL-200W-40K-NO,298.6,0,,
EX-FLL-200W-40K-NO-HV,298.6,0,,
EX-FLL-200W-50K-NO,298.6,0,,
EX-FLL-200W-50K-NO-HV,335.75,0,,
EX-WPS-120W-30K-OCC01-BK,290,0,,
EX-WPS-120W-30K-OCC01-BK-HV,347.15,0,,
EX-WPS-120W-30K-OCC01-WH,290,0,,
EX-WPS-120W-30K-OCC01-WH-HV,347.15,0,,
EX-WPS-120W-30K-OCC01-GR,290,0,,
EX-WPS-120W-30K-OCC01-GR-HV,347.15,0,,
EX-WPS-120W-30K-OCC02-BK,304.3,0,,
EX-WPS-120W-30K-OCC02-BK-HV,361.45,0,,
EX-WPS-120W-30K-OCC02-WH,304.3,0,,
EX-WPS-120W-30K-OCC02-WH-HV,361.45,0,,
EX-WPS-120W-30K-OCC02-GR,304.3,0,,
EX-WPS-120W-30K-OCC02-GR-HV,361.45,0,,
EX-WPS-120W-30K-PCB-BK,265.75,0,,
EX-WPS-120W-30K-PCB-BK-HV,322.9,0,,
EX-WPS-120W-30K-PCB-WH,265.75,0,,
EX-WPS-120W-30K-PCB-WH-HV,322.9,0,,
EX-WPS-120W-30K-PCB-GR,265.75,0,,
EX-WPS-120W-30K-PCB-GR-HV,322.9,0,,
EX-WPS-120W-30K-NO-BK,248.6,0,,
EX-WPS-120W-30K-NO-BK-HV,305.75,0,,
EX-WPS-120W-30K-NO-WH,248.6,0,,
EX-WPS-120W-30K-NO-WH-HV,305.75,0,,
EX-WPS-120W-30K-NO-GR,248.6,0,,
EX-WPS-120W-30K-NO-GR-HV,305.75,0,,
EX-WPS-120W-40K-OCC01-BK,290,0,,
EX-WPS-120W-40K-OCC01-BK-HV,347.15,0,,
EX-WPS-120W-40K-OCC01-WH,290,0,,
EX-WPS-120W-40K-OCC01-WH-HV,347.15,0,,
EX-WPS-120W-40K-OCC01-GR,290,0,,
EX-WPS-120W-40K-OCC01-GR-HV,347.15,0,,
EX-WPS-120W-40K-OCC02-BK,304.3,0,,
EX-WPS-120W-40K-OCC02-BK-HV,361.45,0,,
EX-WPS-120W-40K-OCC02-WH,304.3,0,,
EX-WPS-120W-40K-OCC02-WH-HV,361.45,0,,
EX-WPS-120W-40K-OCC02-GR,304.3,0,,
EX-WPS-120W-40K-OCC02-GR-HV,361.45,0,,
EX-WPS-120W-40K-PCB-BK,265.75,0,,
EX-WPS-120W-40K-PCB-BK-HV,322.9,0,,
EX-WPS-120W-40K-PCB-WH,265.75,0,,
EX-WPS-120W-40K-PCB-WH-HV,322.9,0,,
EX-WPS-120W-40K-PCB-GR,265.75,0,,
EX-WPS-120W-40K-PCB-GR-HV,322.9,0,,
EX-WPS-120W-40K-NO-BK,248.6,0,,
EX-WPS-120W-40K-NO-BK-HV,305.75,0,,
EX-WPS-120W-40K-NO-WH,248.6,0,,
EX-WPS-120W-40K-NO-WH-HV,305.75,0,,
EX-WPS-120W-40K-NO-GR,248.6,0,,
EX-WPS-120W-40K-NO-GR-HV,305.75,0,,
EX-CPS-70W-G-30K-OCC01-BL,190,0,,
EX-CPS-70W-G-30K-OCC01-BL-HV,247.15,0,,
EX-CPS-70W-G-30K-OCC01-WH,190,0,,
EX-CPS-70W-G-30K-OCC01-WH-HV,247.15,0,,
EX-CPS-70W-G-30K-OCC01-GR,190,0,,
EX-CPS-70W-G-30K-OCC01-GR-HV,247.15,0,,
EX-CPS-70W-G-30K-OCC02-BL,204.3,0,,
EX-CPS-70W-G-30K-OCC02-BL-HV,261.45,0,,
EX-CPS-70W-G-30K-OCC02-WH,204.3,0,,
EX-CPS-70W-G-30K-OCC02-WH-HV,261.45,0,,
EX-CPS-70W-G-30K-OCC02-GR,204.3,0,,
EX-CPS-70W-G-30K-OCC02-GR-HV,261.45,0,,
EX-CPS-70W-G-30K-PCB-BL,165.75,0,,
EX-CPS-70W-G-30K-PCB-BL-HV,222.9,0,,
EX-CPS-70W-G-30K-PCB-WH,165.75,0,,
EX-CPS-70W-G-30K-PCB-WH-HV,222.9,0,,
EX-CPS-70W-G-30K-PCB-GR,165.75,0,,
EX-CPS-70W-G-30K-PCB-GR-HV,222.9,0,,
EX-CPS-70W-G-40K-OCC01-BL,190,0,,
EX-CPS-70W-G-40K-OCC01-BL-HV,247.15,0,,
EX-CPS-70W-G-40K-OCC01-WH,190,0,,
EX-CPS-70W-G-40K-OCC01-WH-HV,247.15,0,,
EX-CPS-70W-G-40K-OCC01-GR,190,0,,
EX-CPS-70W-G-40K-OCC01-GR-HV,247.15,0,,
EX-CPS-70W-G-40K-OCC02-BL,204.3,0,,
EX-CPS-70W-G-40K-OCC02-BL-HV,261.45,0,,
EX-CPS-70W-G-40K-OCC02-WH,204.3,0,,
EX-CPS-70W-G-40K-OCC02-WH-HV,261.45,0,,
EX-CPS-70W-G-40K-OCC02-GR,204.3,0,,
EX-CPS-70W-G-40K-OCC02-GR-HV,261.45,0,,
EX-CPS-70W-G-40K-PCB-BL,165.75,0,,
EX-CPS-70W-G-40K-PCB-BL-HV,222.9,0,,
EX-CPS-70W-G-40K-PCB-WH,165.75,0,,
EX-CPS-70W-G-40K-PCB-WH-HV,222.9,0,,
EX-CPS-70W-G-40K-PCB-GR,165.75,0,,
EX-CPS-70W-G-40K-PCB-GR-HV,222.9,0,,
EX-CPS-70W-G-50K-OCC01-BL,190,0,,
EX-CPS-70W-G-50K-OCC01-BL-HV,247.15,0,,
EX-CPS-70W-G-50K-OCC01-WH,190,0,,
EX-CPS-70W-G-50K-OCC01-WH-HV,247.15,0,,
EX-CPS-70W-G-50K-OCC01-GR,190,0,,
EX-CPS-70W-G-50K-OCC01-GR-HV,247.15,0,,
EX-CPS-70W-G-50K-OCC02-BL,204.3,0,,
EX-CPS-70W-G-50K-OCC02-BL-HV,261.45,0,,
EX-CPS-70W-G-50K-OCC02-WH,204.3,0,,
EX-CPS-70W-G-50K-OCC02-WH-HV,261.45,0,,
EX-CPS-70W-G-50K-OCC02-GR,204.3,0,,
EX-CPS-70W-G-50K-OCC02-GR-HV,261.45,0,,
EX-CPS-70W-G-50K-PCB-BL,165.75,0,,
EX-CPS-70W-G-50K-PCB-BL-HV,222.9,0,,
EX-DBAL-80W-30K-OCC,625.72,0,,
EX-DBAL-80W-30K-OCC-HV,682.86,0,,
EX-DBAL-80W-30K-PCB,558.6,0,,
EX-DBAL-80W-30K-PCB-HV,615.75,0,,
EX-DBAL-80W-40K-OCC,625.72,0,,
EX-DBAL-80W-40K-OCC-HV,682.86,0,,
EX-DBAL-80W-40K-PCB,558.6,0,,
EX-DBAL-80W-40K-PCB-HV,615.75,0,,
EX-DBAL-80W-50K-OCC,625.72,0,,
EX-DBAL-80W-50K-OCC-HV,682.86,0,,
EX-DBAL-80W-50K-PCB,558.6,0,,
EX-DBAL-80W-50K-PCB-HV,615.75,0,,
EX-DBAL-80W-30K,541.45,0,,
EX-DBAL-80W-30K-HV,598.6,0,,
EX-DBAL-80W-40K,541.45,0,,
EX-DBAL-80W-40K-HV,598.6,0,,
EX-DBAL-80W-50K,541.45,0,,
EX-DBAL-80W-50K-HV,598.6,0,,
EX-DCAL-80W-30K-OCC,611.45,0,,
EX-DCAL-80W-30K-OCC-HV,668.6,0,,
EX-DCAL-80W-30K-PCB,558.6,0,,
EX-DCAL-80W-30K-PCB-HV,615.75,0,,
EX-DCAL-80W-40K-OCC,611.45,0,,
EX-DCAL-80W-40K-OCC-HV,668.6,0,,
EX-DCAL-80W-40K-PCB,558.6,0,,
EX-DCAL-80W-40K-PCB-HV,615.75,0,,
EX-DCAL-80W-50K-OCC,611.45,0,,
EX-DCAL-80W-50K-OCC-HV,668.6,0,,
EX-DCAL-80W-50K-PCB,558.6,0,,
EX-DCAL-80W-50K-PCB-HV,615.75,0,,
EX-DCAL-80W-30K,541.45,0,,
EX-DCAL-80W-30K-HV,598.6,0,,
EX-DCAL-80W-40K,541.45,0,,
EX-DCAL-80W-40K-HV,598.6,0,,
EX-DCAL-80W-50K,541.45,0,,
EX-DCAL-80W-50K-HV,598.6,0,,
EX-DDAL-200W-30K-OCC,682.9,0,,
EX-DDAL-200W-30K-OCC-HV,740,0,,
EX-DDAL-200W-30K-PCB,630,0,,
EX-DDAL-200W-30K-PCB-HV,687.15,0,,
EX-DDAL-200W-40K-OCC,682.9,0,,
EX-DDAL-200W-40K-OCC-HV,740,0,,
EX-DDAL-200W-40K-PCB,630,0,,
EX-DDAL-200W-40K-PCB-HV,687.15,0,,
EX-DDAL-200W-50K-OCC,682.9,0,,
EX-DDAL-200W-50K-OCC-HV,740,0,,
EX-DDAL-200W-50K-PCB,630,0,,
EX-DDAL-200W-50K-PCB-HV,687.15,0,,
EX-DDAL-200W-30K,612.9,0,,
EX-DDAL-200W-30K-HV,670,0,,
EX-DDAL-200W-40K,612.9,0,,
EX-DDAL-200W-40K-HV,670,0,,
EX-DDAL-200W-50K,612.9,0,,
EX-DDAL-200W-50K-HV,670,0,,
EX-WPC-80W-30K-EM-BK,318.6,0,,
EX-WPC-80W-30K-EM-BK-HV,375.75,0,,
EX-WPC-80W-30K-EM-WH,318.6,0,,
EX-WPC-80W-30K-EM-WH-HV,375.75,0,,
EX-WPC-80W-30K-EM-GR,318.6,0,,
EX-WPC-80W-30K-EM-GR-HV,375.75,0,,
EX-WPC-80W-30K-OCC01-BK,232.9,0,,
EX-WPC-80W-30K-OCC01-BK-HV,290,0,,
EX-WPC-80W-30K-OCC01-WH,232.9,0,,
EX-WPC-80W-30K-OCC01-WH-HV,290,0,,
EX-WPC-80W-30K-OCC01-GR,232.9,0,,
EX-WPC-80W-30K-OCC01-GR-HV,290,0,,
EX-WPC-80W-30K-OCC02-BK,247.15,0,,
EX-WPC-80W-30K-OCC02-BK-HV,304.3,0,,
EX-WPC-80W-30K-OCC02-WH,247.15,0,,
EX-WPC-80W-30K-OCC02-WH-HV,304.3,0,,
EX-WPC-80W-30K-OCC02-GR,247.15,0,,
EX-WPC-80W-30K-OCC02-GR-HV,304.3,0,,
EX-WPC-80W-30K-PCB-BK,208.6,0,,
EX-WPC-80W-30K-PCB-BK-HV,265.75,0,,
EX-WPC-80W-30K-PCB-WH,208.6,0,,
EX-WPC-80W-30K-PCB-WH-HV,265.75,0,,
EX-WPC-80W-30K-PCB-GR,208.6,0,,
EX-WPC-80W-30K-PCB-GR-HV,265.75,0,,
EX-WPC-80W-40K-EM-BK,318.6,0,,
EX-WPC-80W-40K-EM-BK-HV,375.75,0,,
EX-WPC-80W-40K-EM-WH,318.6,0,,
EX-WPC-80W-40K-EM-WH-HV,375.75,0,,
EX-WPC-80W-40K-EM-GR,318.6,0,,
EX-WPC-80W-40K-EM-GR-HV,375.75,0,,
EX-WPC-80W-40K-OCC01-BK,232.9,0,,
EX-WPC-80W-40K-OCC01-BK-HV,290,0,,
EX-WPC-80W-40K-OCC01-WH,232.9,0,,
EX-WPC-80W-40K-OCC01-WH-HV,290,0,,
EX-WPC-80W-40K-OCC01-GR,232.9,0,,
EX-WPC-80W-40K-OCC01-GR-HV,290,0,,
EX-WPC-80W-40K-OCC02-BK,247.15,0,,
EX-WPC-80W-40K-OCC02-BK-HV,304.3,0,,
EX-WPC-80W-40K-OCC02-WH,247.15,0,,
EX-WPC-80W-40K-OCC02-WH-HV,304.3,0,,
EX-WPC-80W-40K-OCC02-GR,247.15,0,,
EX-WPC-80W-40K-OCC02-GR-HV,304.3,0,,
EX-WPC-80W-40K-PCB-BK,208.6,0,,
EX-WPC-80W-40K-PCB-BK-HV,265.75,0,,
EX-WPC-80W-40K-PCB-WH,208.6,0,,
EX-WPC-80W-40K-PCB-WH-HV,265.75,0,,
EX-WPC-80W-40K-PCB-GR,208.6,0,,
EX-WPC-80W-40K-PCB-GR-HV,265.75,0,,
EX-WPC-80W-30K-BK,177.15,0,,
EX-WPC-80W-30K-BK-HV,234.3,0,,
EX-WPG-60W-30K-EM-BK,290,0,,
EX-WPG-60W-30K-EM-BK-HV,347.15,0,,
EX-WPG-60W-30K-EM-WH,290,0,,
EX-WPG-60W-30K-EM-WH-HV,347.15,0,,
EX-WPG-60W-30K-EM-GR,290,0,,
EX-WPG-60W-30K-EM-GR-HV,347.15,0,,
EX-WPG-60W-30K-OCC01-BK,204.3,0,,
EX-WPG-60W-30K-OCC01-BK-HV,261.45,0,,
EX-WPG-60W-30K-OCC01-WH,204.3,0,,
EX-WPG-60W-30K-OCC01-WH-HV,261.45,0,,
EX-WPG-60W-30K-OCC01-GR,204.3,0,,
EX-WPG-60W-30K-OCC01-GR-HV,261.45,0,,
EX-WPG-60W-30K-OCC02-BK,218.6,0,,
EX-WPG-60W-30K-OCC02-BK-HV,275.75,0,,
EX-WPG-60W-30K-OCC02-WH,218.6,0,,
EX-WPG-60W-30K-OCC02-WH-HV,275.75,0,,
EX-WPG-60W-30K-OCC02-GR,218.6,0,,
EX-WPG-60W-30K-OCC02-GR-HV,275.75,0,,
EX-WPG-60W-30K-PCB-BK,180,0,,
EX-WPG-60W-30K-PCB-BK-HV,237.15,0,,
EX-WPG-60W-30K-PCB-WH,180,0,,
EX-WPG-60W-30K-PCB-WH-HV,237.15,0,,
EX-WPG-60W-30K-PCB-GR,180,0,,
EX-WPG-60W-30K-PCB-GR-HV,237.15,0,,
EX-WPG-60W-40K-EM-BK,290,0,,
EX-WPG-60W-40K-EM-BK-HV,347.15,0,,
EX-WPG-60W-40K-EM-WH,290,0,,
EX-WPG-60W-40K-EM-WH-HV,347.15,0,,
EX-WPG-60W-40K-EM-GR,290,0,,
EX-WPG-60W-40K-EM-GR-HV,347.15,0,,
EX-WPG-60W-40K-OCC01-BK,204.3,0,,
EX-WPG-60W-40K-OCC01-BK-HV,261.45,0,,
EX-WPG-60W-40K-OCC01-WH,204.3,0,,
EX-WPG-60W-40K-OCC01-WH-HV,261.45,0,,
EX-WPG-60W-40K-OCC01-GR,204.3,0,,
EX-WPG-60W-40K-OCC01-GR-HV,261.45,0,,
EX-WPG-60W-40K-OCC02-BK,218.6,0,,
EX-WPG-60W-40K-OCC02-BK-HV,275.75,0,,
EX-WPG-60W-40K-OCC02-WH,218.6,0,,
EX-WPG-60W-40K-OCC02-WH-HV,275.75,0,,
EX-WPG-60W-40K-OCC02-GR,218.6,0,,
EX-WPG-60W-40K-OCC02-GR-HV,275.75,0,,
EX-WPG-60W-40K-PCB-BK,180,0,,
EX-WPG-60W-40K-PCB-BK-HV,237.15,0,,
EX-WPG-60W-40K-PCB-WH,180,0,,
EX-WPG-60W-40K-PCB-WH-HV,237.15,0,,
EX-WPG-60W-40K-PCB-GR,180,0,,
EX-WPG-60W-40K-PCB-GR-HV,237.15,0,,
EX-WPG-60W-30K-BK,148.6,0,,
EX-WPG-60W-30K-BK-HV,184.3,0,,
EX-FL-100W-30K-PCB,201.45,0,,
EX-FL-100W-30K-PCB-HV,258.6,0,,
EX-FL-100W-30K,184.3,0,,
EX-FL-100W-30K-HV,241.45,0,,
EX-FL-100W-40K-PCB,201.45,0,,
EX-FL-100W-40K-PCB-HV,258.6,0,,
EX-FL-100W-40K,184.3,0,,
EX-FL-100W-40K-HV,241.45,0,,
EX-FL-100W-50K-PCB,201.45,0,,
EX-FL-100W-50K-PCB-HV,258.6,0,,
EX-FL-100W-50K,184.3,0,,
EX-FL-100W-50K-HV,241.45,0,,
EX-ST-1200W-30K,2284.3,0,,
EX-ST-1200W-30K-HV2,2568.6,0,,
EX-ST-1200W-40K,2284.3,0,,
EX-ST-1200W-40K-HV2,2568.6,0,,
EX-ST-1200W-50K,2284.3,0,,
EX-ST-1200W-50K-HV2,2568.6,0,,
EX-DBAL-200W-30K-OCC,754.3,0,,
EX-DBAL-200W-30K-OCC-HV,811.43,0,,
EX-DBAL-200W-30K-PCB,687.15,0,,
EX-DBAL-200W-30K-PCB-HV,744.3,0,,
EX-DBAL-200W-30K,670,0,,
EX-DBAL-200W-30K-HV,740,0,,
EX-DBAL-200W-40K-OCC,754.3,0,,
EX-DBAL-200W-40K-OCC-HV,811.43,0,,
EX-DBAL-200W-40K-PCB,687.15,0,,
EX-DBAL-200W-40K-PCB-HV,744.3,0,,
EX-DBAL-200W-40K,670,0,,
EX-DBAL-200W-40K-HV,740,0,,
EX-DBAL-200W-50K-OCC,754.3,0,,
EX-DBAL-200W-50K-OCC-HV,811.43,0,,
EX-DBAL-200W-50K-PCB,687.15,0,,
EX-DBAL-200W-50K-PCB-HV,744.3,0,,
EX-DBAL-200W-50K,670,0,,
EX-DBAL-200W-50K-HV,740,0,,
EX-WPS-35W-30K-OCC01-BK,190,0,,
EX-WPS-35W-30K-OCC01-BK-HV,247.15,0,,
EX-WPS-35W-30K-OCC01-WH,190,0,,
EX-WPS-35W-30K-OCC01-WH-HV,247.15,0,,
EX-WPS-35W-30K-OCC01-GR,190,0,,
EX-WPS-35W-30K-OCC01-GR-HV,247.15,0,,
EX-WPS-35W-30K-OCC02-BK,204.3,0,,
EX-WPS-35W-30K-OCC02-BK-HV,261.45,0,,
EX-WPS-35W-30K-OCC02-WH,204.3,0,,
EX-WPS-35W-30K-OCC02-WH-HV,261.45,0,,
EX-WPS-35W-30K-OCC02-GR,204.3,0,,
EX-WPS-35W-30K-OCC02-GR-HV,261.45,0,,
EX-WPS-35W-30K-PCB-BK,165.75,0,,
EX-WPS-35W-30K-PCB-BK-HV,222.9,0,,
EX-WPS-35W-30K-PCB-WH,165.75,0,,
EX-WPS-35W-30K-PCB-WH-HV,222.9,0,,
EX-WPS-35W-30K-PCB-GR,165.75,0,,
EX-WPS-35W-30K-PCB-GR-HV,222.9,0,,
EX-WPS-35W-40K-OCC01-BK,190,0,,
EX-WPS-35W-40K-OCC01-BK-HV,247.15,0,,
EX-WPS-35W-40K-OCC01-WH,190,0,,
EX-WPS-35W-40K-OCC01-WH-HV,247.15,0,,
EX-WPS-35W-40K-OCC01-GR,190,0,,
EX-WPS-35W-40K-OCC01-GR-HV,247.15,0,,
EX-WPS-35W-40K-OCC02-BK,204.3,0,,
EX-WPS-35W-40K-OCC02-BK-HV,261.45,0,,
EX-WPS-35W-40K-OCC02-WH,204.3,0,,
EX-WPS-35W-40K-OCC02-WH-HV,261.45,0,,
EX-WPS-35W-40K-OCC02-GR,204.3,0,,
EX-WPS-35W-40K-OCC02-GR-HV,261.45,0,,
EX-WPS-35W-40K-PCB-BK,165.75,0,,
EX-WPS-35W-40K-PCB-BK-HV,222.9,0,,
EX-WPS-35W-40K-PCB-WH,165.75,0,,
EX-WPS-35W-40K-PCB-WH-HV,222.9,0,,
EX-WPS-35W-40K-PCB-GR,165.75,0,,
EX-WPS-35W-40K-PCB-GR-HV,222.9,0,,
EX-WPS-35W-30K-BK,148.6,0,,
EX-WPS-35W-30K-BK-HV,205.75,0,,
EX-WPS-35W-30K-WH,148.6,0,,
EX-WPS-35W-30K-WH-HV,205.75,0,,
EX-WPS-35W-30K-GR,148.6,0,,
EX-WPS-35W-30K-GR-HV,205.75,0,,
EX-WPS-35W-40K-BK,148.6,0,,
EX-WPS-35W-40K-BK-HV,205.75,0,,
EX-WPS-35W-40K-WH,148.6,0,,
EX-WPS-35W-40K-WH-HV,205.75,0,,
EX-WPS-35W-40K-GR,148.6,0,,
EX-WPS-35W-40K-GR-HV,205.75,0,,
LPLT9D/827-H-39,,0,,
LPLT9D/827-V-39,16.8,0,,
LPLT9D/830-H-39,16.8,0,,
LPLT9D/830-V-39,16.8,0,,
LPLT9D/840-H-39,16.8,0,,
LPLT9D/840-V-39,16.8,0,,
LPLT9D/850-H-39,16.8,0,,
LPLT9D/850-V-39,16.8,0,,
EX-ST-500W-30K,1098.6,0,,
EX-ST-500W-30K-HV,1240,0,,
EX-ST-500W-40K,1098.6,0,,
EX-ST-500W-40K-HV,1240,0,,
EX-ST-500W-50K,1098.6,0,,
EX-ST-500W-50K-HV,1240,0,,
EX-PTS-50W-30K-PCB-BK,344.3,0,,
EX-PTS-50W-30K-PCB-BK-HV,401.45,0,,
EX-PTS-50W-30K-BK,327.15,0,,
EX-PTS-50W-30K-BK-HV,384.3,0,,
EX-PTS-50W-30K-PCB-WH,344.3,0,,
EX-PTS-50W-30K-PCB-WH-HV,401.45,0,,
EX-PTS-50W-30K-WH,327.15,0,,
EX-PTS-50W-30K-WH-HV,384.3,0,,
EX-PTS-50W-30K-PCB-GR,344.3,0,,
EX-PTS-50W-30K-PCB-GR-HV,401.45,0,,
EX-PTS-50W-30K-GR,327.15,0,,
EX-PTS-50W-30K-GR-HV,384.3,0,,
EX-PTS-50W-40K-PCB-BK,344.3,0,,
EX-PTS-50W-40K-PCB-BK-HV,401.45,0,,
EX-PTS-50W-40K-BK,327.15,0,,
EX-PTS-50W-40K-BK-HV,384.3,0,,
EX-PTS-50W-40K-PCB-WH,344.3,0,,
EX-PTS-50W-40K-PCB-WH-HV,401.45,0,,
EX-PTS-50W-40K-WH,327.15,0,,
EX-PTS-50W-40K-WH-HV,384.3,0,,
EX-PTS-50W-40K-PCB-GR,344.3,0,,
EX-PTS-50W-40K-PCB-GR-HV,401.45,0,,
EX-PTS-50W-40K-GR,327.15,0,,
EX-PTS-50W-40K-GR-HV,384.3,0,,
EX-PTS-50W-50K-PCB-BK,344.3,0,,
EX-PTS-50W-50K-PCB-BK-HV,401.45,0,,
EX-PTS-50W-50K-BK,327.15,0,,
EX-PTS-50W-50K-BK-HV,384.3,0,,
EX-PTS-50W-50K-PCB-WH,344.3,0,,
EX-PTS-50W-50K-PCB-WH-HV,401.45,0,,
EX-PTS-50W-50K-WH,327.15,0,,
EX-PTS-50W-50K-WH-HV,384.3,0,,
EX-PTS-50W-50K-PCB-GR,344.3,0,,
EX-PTS-50W-50K-PCB-GR-HV,401.45,0,,
EX-PTS-50W-50K-GR,327.15,0,,
EX-PTS-50W-50K-GR-HV,384.3,0,,
EX-PTS-100W-30K-PCB-BK,372.9,0,,
EX-PTS-100W-30K-PCB-BK-HV,401.45,0,,
EX-PTS-100W-30K-BK,355.75,0,,
EX-PTS-100W-30K-BK-HV,412.9,0,,
EX-PTS-100W-30K-PCB-WH,372.9,0,,
EX-PTS-100W-30K-PCB-WH-HV,401.45,0,,
EX-PTS-100W-30K-WH,355.75,0,,
EX-PTS-100W-30K-WH-HV,412.9,0,,
EX-PTS-100W-30K-PCB-GR,372.9,0,,
EX-PTS-100W-30K-PCB-GR-HV,401.45,0,,
EX-PTS-100W-30K-GR,355.75,0,,
EX-PTS-100W-30K-GR-HV,412.9,0,,
EX-PTS-100W-40K-PCB-BK,372.9,0,,
EX-PTS-100W-40K-PCB-BK-HV,401.45,0,,
EX-PTS-100W-40K-BK,355.75,0,,
EX-PTS-100W-40K-BK-HV,412.9,0,,
EX-PTS-100W-40K-PCB-WH,372.9,0,,
EX-PTS-100W-40K-PCB-WH-HV,401.45,0,,
EX-PTS-100W-40K-WH,355.75,0,,
EX-PTS-100W-40K-WH-HV,412.9,0,,
EX-PTS-100W-40K-PCB-GR,372.9,0,,
EX-PTS-100W-40K-PCB-GR-HV,401.45,0,,
EX-PTS-100W-40K-GR,355.75,0,,
EX-PTS-100W-40K-GR-HV,412.9,0,,
EX-PTS-100W-50K-PCB-BK,372.9,0,,
EX-PTS-100W-50K-PCB-BK-HV,401.45,0,,
EX-PTS-100W-50K-BK,355.75,0,,
EX-PTS-100W-50K-BK-HV,412.9,0,,
EX-PTS-100W-50K-PCB-WH,372.9,0,,
EX-PTS-100W-50K-PCB-WH-HV,401.45,0,,
EX-PTS-100W-50K-WH,355.75,0,,
EX-PTS-100W-50K-WH-HV,412.9,0,,
EX-PTS-100W-50K-PCB-GR,372.9,0,,
EX-PTS-100W-50K-PCB-GR-HV,401.45,0,,
EX-PTS-100W-50K-GR,355.75,0,,
EX-PTS-100W-50K-GR-HV,412.9,0,,
EX-FL-30W-30K-PCB,72.9,0,,
EX-FL-30W-30K-PCB-HV,130,0,,
EX-FL-30W-30K,55.75,0,,
EX-FL-30W-30K-HV,112.9,0,,
EX-FL-30W-40K-PCB,72.9,0,,
EX-FL-30W-40K-PCB-HV,130,0,,
EX-FL-30W-40K,55.75,0,,
EX-FL-30W-40K-HV,112.9,0,,
EX-FL-30W-50K-PCB,72.9,0,,
EX-FL-30W-50K-PCB-HV,130,0,,
EX-FL-30W-50K,55.75,0,,
EX-FL-30W-50K-HV,112.9,0,,
EX-LHB-ECO-220W-30K-EM,325.75,0,,
EX-LHB-ECO-220W-30K-EM-HV,382.9,0,,
EX-LHB-ECO-220W-30K-OCC1,240,0,,
EX-LHB-ECO-220W-30K-OCC1-HV,297.15,0,,
EX-LHB-ECO-220W-30K-OCC2,254.3,0,,
EX-LHB-ECO-220W-30K-OCC2-HV,311.45,0,,
EX-LHB-ECO-220W-30K-FX6FTDIM,207.15,0,,
EX-LHB-ECO-220W-30K-FX6FTDIM-HV,264.3,0,,
EX-LHB-ECO-220W-30K,198.6,0,,
EX-LHB-ECO-220W-30K-HV,255.75,0,,
EX-LHB-ECO-220W-40K-EM,325.75,0,,
EX-LHB-ECO-220W-40K-EM-HV,382.9,0,,
EX-LHB-ECO-220W-40K-OCC1,240,0,,
EX-LHB-ECO-220W-40K-OCC1-HV,297.15,0,,
EX-LHB-ECO-220W-40K-OCC2,254.3,0,,
EX-LHB-ECO-220W-40K-OCC2-HV,311.45,0,,
EX-LHB-ECO-220W-40K-FX6FTDIM,207.15,0,,
EX-LHB-ECO-220W-40K-FX6FTDIM-HV,264.3,0,,
EX-LHB-ECO-220W-40K,198.6,0,,
EX-LHB-ECO-220W-40K-HV,255.75,0,,
EX-LHB-ECO-220W-50K-EM,325.75,0,,
EX-LHB-ECO-220W-50K-EM-HV,382.9,0,,
EX-LHB-ECO-220W-50K-OCC1,240,0,,
EX-LHB-ECO-220W-50K-OCC1-HV,297.15,0,,
EX-LHB-ECO-220W-50K-OCC2,254.3,0,,
EX-LHB-ECO-220W-50K-OCC2-HV,311.45,0,,
EX-LHB-ECO-220W-50K-FX6FTDIM,207.15,0,,
EX-LHB-ECO-220W-50K-FX6FTDIM-HV,264.3,0,,
EX-LHB-ECO-220W-50K,198.6,0,,
EX-LHB-ECO-220W-50K-HV,255.75,0,,
EX-ST-800W-30K,1855.72,0,,
EX-ST-800W-30K-HV2,2140,0,,
EX-ST-800W-40K,1855.72,0,,
EX-ST-800W-40K-HV2,2140,0,,
EX-ST-800W-50K,1855.72,0,,
EX-ST-800W-50K-HV2,2140,0,,
EX-LHB-ECO-320W-30K-EM,382.9,0,,
EX-LHB-ECO-320W-30K-EM-HV,440,0,,
EX-LHB-ECO-320W-30K-OCC1,297.15,0,,
EX-LHB-ECO-320W-30K-OCC1-HV,354.3,0,,
EX-LHB-ECO-320W-30K-OCC2,311.45,0,,
EX-LHB-ECO-320W-30K-OCC2-HV,368.6,0,,
EX-LHB-ECO-320W-30K-FX6FTDIM,264.3,0,,
EX-LHB-ECO-320W-30K-FX6FTDIM-HV,321.45,0,,
EX-LHB-ECO-320W-30K,255.75,0,,
EX-LHB-ECO-320W-30K-HV,312.9,0,,
EX-LHB-ECO-320W-40K-EM,382.9,0,,
EX-LHB-ECO-320W-40K-EM-HV,440,0,,
